Champion,counters champ,champ counters,champ_wr
udyr,"('Briar', 43)","('Kindred', 62)",0.46395348837209305
udyr,"('Zac', 44)","('Hecarim', 56)",0.46395348837209305
udyr,"('Nunu & Willump', 45)","('Nocturne', 55)",0.46395348837209305
udyr,"('Jarvan IV', 45)","('Xin Zhao', 53)",0.46395348837209305
udyr,"('Diana', 46)","('Pantheon', 52)",0.46395348837209305
zoe,"('Ekko', 40)","('Diana', 56)",0.5113862480654433
zoe,"('Lux', 44)","('Akali', 54)",0.5113862480654433
zoe,"('Malzahar', 44)","('Vex', 53)",0.5113862480654433
zoe,"('Akshan', 46)","('Azir', 53)",0.5113862480654433
zoe,"('Fizz', 47)","('Katarina', 52)",0.5113862480654433
belveth,"('Darius', 46)","('Pantheon', 55)",0.46567164179104475
belveth,"('Ekko', 46)","('Diana', 52)",0.46567164179104475
belveth,"('Amumu', 46)","('Viego', 52)",0.46567164179104475
belveth,"('Kayn', 47)","('Lee Sin', 51)",0.46567164179104475
belveth,"(""Kha'Zix"", 47)","('Vi', 51)",0.46567164179104475
evelynn,"('Talon', 42)","('Graves', 55)",0.5469387755102041
evelynn,"('Vi', 44)","('Pantheon', 54)",0.5469387755102041
evelynn,"('Jarvan IV', 44)","('Xin Zhao', 53)",0.5469387755102041
evelynn,"('Darius', 45)","('Viego', 52)",0.5469387755102041
evelynn,"('Sejuani', 45)","('Lee Sin', 52)",0.5469387755102041
illaoi,"('Kayle', 41)","(""K'Sante"", 63)",0.47058823529411764
illaoi,"('Mordekaiser', 43)","('Jax', 57)",0.47058823529411764
illaoi,"('Malphite', 43)","('Gragas', 56)",0.47058823529411764
illaoi,"('Yorick', 43)","('Renekton', 54)",0.47058823529411764
illaoi,"('Shen', 44)","('Ambessa', 53)",0.47058823529411764
karthus,"('Darius', 41)","('Kindred', 57)",0.49649532710280375
karthus,"('Warwick', 42)","('Zyra', 53)",0.49649532710280375
karthus,"('Master Yi', 42)","('Graves', 52)",0.49649532710280375
karthus,"('Diana', 45)","('Shaco', 52)",0.49649532710280375
karthus,"('Hecarim', 45)","('Lee Sin', 52)",0.49649532710280375
ivern,"('Nocturne', 45)","('Kayn', 55)",0.502092050209205
ivern,"('Jarvan IV', 45)","('Vi', 53)",0.502092050209205
ivern,"('Diana', 46)","('Master Yi', 52)",0.502092050209205
ivern,"('Viego', 48)","('Lee Sin', 50)",0.502092050209205
ivern,"('Darius', 48)","('Graves', 49)",0.502092050209205
ezreal,"('Nilah', 44)","('Caitlyn', 51)",0.48831249514638503
ezreal,"(""Kog'Maw"", 45)","('Varus', 50)",0.48831249514638503
ezreal,"('Vayne', 45)","('Smolder', 50)",0.48831249514638503
ezreal,"('Sivir', 46)","('Aphelios', 50)",0.48831249514638503
ezreal,"('Jinx', 47)","('Kalista', 50)",0.48831249514638503
kaisa,"('Nilah', 44)","('Ezreal', 51)",0.5017706347044402
kaisa,"('Jinx', 45)","('Smolder', 50)",0.5017706347044402
kaisa,"(""Kog'Maw"", 45)","('Kalista', 50)",0.5017706347044402
kaisa,"('Samira', 45)","('Jhin', 50)",0.5017706347044402
kaisa,"('Xayah', 45)","('Zeri', 49)",0.5017706347044402
yone,"('Annie', 41)","('Kassadin', 53)",0.5129776496034607
yone,"('Vex', 42)","('Talon', 51)",0.5129776496034607
yone,"('Irelia', 44)","('Aurelion Sol', 51)",0.5129776496034607
yone,"('LeBlanc', 44)","('Mel', 50)",0.5129776496034607
yone,"('Syndra', 45)","('Galio', 50)",0.5129776496034607
zed,"(""Cho'Gath"", 43)","('Aurelion Sol', 54)",0.5304212168486739
zed,"('Irelia', 44)","('Yone', 54)",0.5304212168486739
zed,"('Anivia', 44)","('Mel', 53)",0.5304212168486739
zed,"('Xerath', 45)","('Aurora', 53)",0.5304212168486739
zed,"('Diana', 45)","('Talon', 52)",0.5304212168486739
rumble,"('Riven', 38)","('Jax', 52)",0.5135918811163465
rumble,"('Ornn', 43)","('Gragas', 50)",0.5135918811163465
rumble,"('Irelia', 43)","('Garen', 50)",0.5135918811163465
rumble,"('Darius', 44)","('Renekton', 50)",0.5135918811163465
rumble,"('Mordekaiser', 45)","(""Cho'Gath"", 50)",0.5135918811163465
kalista,"('Samira', 44)","('Draven', 52)",0.5213409902219462
kalista,"('Jinx', 44)","('Twitch', 51)",0.5213409902219462
kalista,"('Smolder', 45)","('Caitlyn', 51)",0.5213409902219462
kalista,"('Zeri', 45)","('Ezreal', 50)",0.5213409902219462
kalista,"('Vayne', 46)","(""Kai'Sa"", 50)",0.5213409902219462
smolder,"(""Kog'Maw"", 45)","('Kalista', 55)",0.49662487945998074
smolder,"('Corki', 46)","('Draven', 52)",0.49662487945998074
smolder,"('Sivir', 46)","('Lucian', 50)",0.49662487945998074
smolder,"('Twitch', 46)","('Ezreal', 50)",0.49662487945998074
smolder,"('Jinx', 46)","(""Kai'Sa"", 50)",0.49662487945998074
nidalee,"('Amumu', 37)","('Graves', 52)",0.5111993195350156
nidalee,"('Zac', 39)","('Wukong', 51)",0.5111993195350156
nidalee,"('Briar', 40)","('Xin Zhao', 50)",0.5111993195350156
nidalee,"('Elise', 41)","(""Kha'Zix"", 50)",0.5111993195350156
nidalee,"('Kindred', 41)","('Lillia', 50)",0.5111993195350156
rengar,"('Darius', 39)","('Lillia', 57)",0.5146022155085599
rengar,"('Fiddlesticks', 41)","('Ekko', 53)",0.5146022155085599
rengar,"('Nocturne', 42)","('Nunu & Willump', 52)",0.5146022155085599
rengar,"('Xin Zhao', 43)","('Evelynn', 52)",0.5146022155085599
rengar,"('Vi', 44)","('Talon', 50)",0.5146022155085599
mel,"('Kassadin', 41)","('Hwei', 51)",0.4631578947368421
mel,"('Taliyah', 41)","('Twisted Fate', 51)",0.4631578947368421
mel,"('Fizz', 41)","('Ahri', 50)",0.4631578947368421
mel,"('Syndra', 43)","('Zoe', 50)",0.4631578947368421
mel,"('Viktor', 43)","('Yone', 50)",0.4631578947368421
ksante,"('Illaoi', 37)","('Rumble', 54)",0.48985849056603775
ksante,"('Kayle', 39)","('Tahm Kench', 53)",0.48985849056603775
ksante,"('Singed', 41)","('Nasus', 52)",0.48985849056603775
ksante,"('Riven', 42)","('Jax', 51)",0.48985849056603775
ksante,"('Garen', 43)","('Irelia', 51)",0.48985849056603775
skarner,"('Elise', 42)","('Wukong', 50)",0.555956678700361
skarner,"('Darius', 42)","('Lee Sin', 50)",0.555956678700361
skarner,"('Lillia', 42)","(""Kha'Zix"", 49)",0.555956678700361
skarner,"('Jarvan IV', 42)","('Shaco', 49)",0.555956678700361
skarner,"('Kayn', 43)","('Ekko', 49)",0.555956678700361
